[-0.5198358487585446,0.0] [2] [-0.5188640701104285,0.000971778648116115]
[-0.40831918898339453,0.006863196008438032] [2] [-0.4013034577111865,0.007015731272208033]
[-0.4013034577111865,0.007015731272208033] [2] [-0.39418450237087305,0.007118955340313411]
[-0.39418450237087305,0.007118955340313411] [2] [-0.3870119535230932,0.00717254884777985]
[-0.3870119535230932,0.00717254884777985] [2] [-0.37983537876316054,0.007176574759932651]
[-0.37983537876316054,0.007176574759932651] [2] [-0.3727039119885381,0.007131466774622461]
[-0.3727039119885381,0.007131466774622461] [2] [-0.3656658984535091,0.007038013535028966]
[-0.3656658984535091,0.007038013535028966] [2] [-0.3587685592911786,0.006897339162330468]
[-0.3587685592911786,0.006897339162330468] [2] [-0.3520576785704933,0.006710880720685332]
[-0.3520576785704933,0.006710880720685332] [2] [-0.34557731526747704,0.006480363303016276]
[-0.34557731526747704,0.006480363303016276] [2] [-0.3393695417962406,0.006207773471236435]
[-0.3393695417962406,0.006207773471236435] [2] [-0.3334742099991338,0.005895331797106809]
[-0.3334742099991338,0.005895331797106809] [2] [-0.3279287447688901,0.00554546523024367]
[-0.3279287447688901,0.00554546523024367] [2] [-0.32276796479872205,0.005160779970168071]
[-0.32276796479872205,0.005160779970168071] [2] [-0.3180239293551817,0.004744035443540336]
[-0.3180239293551817,0.004744035443540336] [2] [-0.3137258094643479,0.004298119890833758]
[-0.3137258094643479,0.004298119890833758] [2] [-0.3098997815099935,0.0038260279543544324]
[-0.3098997815099935,0.0038260279543544324] [2] [-0.30656894097234794,0.003330840537645546]
[-0.30656894097234794,0.003330840537645546] [0] [-0.3057532338916182,0.0008157070807297733]
[-0.3057532338916182,0.0008157070807297733] [2] [-0.305457521973589,0.00029571191802919036]
[-0.305457521973589,0.00029571191802919036] [2] [-0.3056835654479941,-0.0002260434744050996]
[-0.3056835654479941,-0.0002260434744050996] [2] [-0.30643001889534843,-0.0007464534473543712]
[-0.30643001889534843,-0.0007464534473543712] [2] [-0.30769243443263816,-0.0012624155372897433]
[-0.30769243443263816,-0.0012624155372897433] [2] [-0.3094632724312384,-0.0017708379986002421]
[-0.3094632724312384,-0.0017708379986002421] [2] [-0.31173192033308095,-0.002268647901842582]
[-0.31173192033308095,-0.002268647901842582] [2] [-0.31448472049961673,-0.002752800166535793]
[-0.31448472049961673,-0.002752800166535793] [2] [-0.31770500835623805,-0.0032202878566213234]
[-0.31770500835623805,-0.0032202878566213234] [2] [-0.3213731623671815,-0.0036681540109434387]
[-0.3213731623671815,-0.0036681540109434387] [2] [-0.3254666675785194,-0.0040935052113378854]
[-0.3254666675785194,-0.0040935052113378854] [2] [-0.32996019458754094,-0.0044935270090215515]
[-0.32996019458754094,-0.0044935270090215515] [2] [-0.3348256958259271,-0.004865501238386152]
[-0.3348256958259271,-0.004865501238386152] [2] [-0.34003252097496256,-0.0052068251490354515]
[-0.34003252097496256,-0.0052068251490354515] [2] [-0.34554755316052305,-0.005515032185560462]
[-0.34554755316052305,-0.005515032185560462] [2] [-0.35133536730473636,-0.0057878141442132885]
[-0.35133536730473636,-0.0057878141442132885] [2] [-0.3573584116455129,-0.006023044340776565]
[-0.3573584116455129,-0.006023044340776565] [2] [-0.36357721298466744,-0.006218801339154547]
[-0.36357721298466744,-0.006218801339154547] [0] [-0.37195060570472627,-0.008373392720058848]
[-0.37195060570472627,-0.008373392720058848] [0] [-0.3824225295956302,-0.010471923890903938]
[-0.3824225295956302,-0.010471923890903938] [0] [-0.3949219033848062,-0.01249937378917598]
[-0.3949219033848062,-0.01249937378917598] [0] [-0.4093625624515111,-0.01444065906670488]
[-0.4093625624515111,-0.01444065906670488] [0] [-0.4256433201385578,-0.016280757687046708]
[-0.4256433201385578,-0.016280757687046708] [0] [-0.4436482153267557,-0.01800489518819787]
[-0.4436482153267557,-0.01800489518819787] [0] [-0.46324700690434345,-0.019598791577587753]
[-0.46324700690434345,-0.019598791577587753] [0] [-0.48429596780637046,-0.021048960902027028]
[-0.48429596780637046,-0.021048960902027028] [0] [-0.5066390172374373,-0.02234304943106681]
[-0.5066390172374373,-0.02234304943106681] [0] [-0.530109209983642,-0.023470192746204682]
[-0.530109209983642,-0.023470192746204682] [0] [-0.5545305775763313,-0.024421367592689324]
[-0.5545305775763313,-0.024421367592689324] [0] [-0.5797202894525618,-0.025189711876230547]
[-0.5797202894525618,-0.025189711876230547] [0] [-0.6054910757272801,-0.025770786274718287]
[-0.6054910757272801,-0.025770786274718287] [0] [-0.631653829613248,-0.02616275388596792]
[-0.631653829613248,-0.02616275388596792] [0] [-0.6580202896495099,-0.02636646003626184]
[-0.6580202896495099,-0.02636646003626184] [0] [-0.6844056919248986,-0.026385402275388766]
[-0.6844056919248986,-0.026385402275388766] [0] [-0.7106312816690861,-0.026225589744187393]
[-0.7106312816690861,-0.026225589744187393] [0] [-0.7365265820239486,-0.025895300354862583]
[-0.7365265820239486,-0.025895300354862583] [0] [-0.7619313344152588,-0.025404752391310213]
[-0.7619313344152588,-0.025404752391310213] [0] [-0.7866970476510712,-0.02476571323581238]
[-0.7866970476510712,-0.02476571323581238] [0] [-0.8106881189981552,-0.023991071347083972]
[-0.8106881189981552,-0.023991071347083972] [0] [-0.833782517185692,-0.02309439818753681]
[-0.833782517185692,-0.02309439818753681] [0] [-0.8558720419732883,-0.022089524787596317]
[-0.8558720419732883,-0.022089524787596317] [0] [-0.8768621956042376,-0.020990153630949346]
[-0.8768621956042376,-0.020990153630949346] [0] [-0.8966717169173466,-0.019809521313108935]
[-0.8966717169173466,-0.019809521313108935] [0] [-0.9152318386732431,-0.01856012175589654]
[-0.9152318386732431,-0.01856012175589654] [0] [-0.9324853330114236,-0.017253494338180474]
[-0.9324853330114236,-0.017253494338180474] [0] [-0.9483854096435831,-0.01590007663215952]
[-0.9483854096435831,-0.01590007663215952] [0] [-0.9628945274520371,-0.014509117808453955]
[-0.9628945274520371,-0.014509117808453955] [0] [-0.9759831737425352,-0.013088646290498145]
[-0.9759831737425352,-0.013088646290498145] [0] [-0.9876286575855618,-0.01164548384302661]
[-0.9876286575855618,-0.01164548384302661] [0] [-0.9978139553978951,-0.010185297812333294]
[-0.9978139553978951,-0.010185297812333294] [0] [-1.0065266388850718,-0.008712683487176763]
[-1.0065266388850718,-0.008712683487176763] [0] [-1.0137579081826296,-0.007231269297557714]
[-1.0137579081826296,-0.007231269297557714] [0] [-1.0195017467929401,-0.005743838610310576]
[-1.0195017467929401,-0.005743838610310576] [2] [-1.021754209837752,-0.0022524630448116996]
[-1.021754209837752,-0.0022524630448116996] [2] [-1.0205139521879851,0.0012402576497668417]
[-1.0205139521879851,0.0012402576497668417] [2] [-1.0157817004242489,0.004732251763736352]
[-1.0157817004242489,0.004732251763736352] [2] [-1.00756054369553,0.008221156728718836]
[-1.00756054369553,0.008221156728718836] [2] [-0.995857040939171,0.011703502756358867]
[-0.995857040939171,0.011703502756358867] [2] [-0.9806831328979008,0.015173908041270319]
[-0.9806831328979008,0.015173908041270319] [2] [-0.9620588318144969,0.01862430108340381]
[-0.9620588318144969,0.01862430108340381] [2] [-0.9400156351363024,0.022043196678194543]
[-0.9400156351363024,0.022043196678194543] [2] [-0.9146005683491938,0.025415066787108538]
[-0.9146005683491938,0.025415066787108538] [2] [-0.8858807040842995,0.028719864264894285]
[-0.8858807040842995,0.028719864264894285] [2] [-0.8539479304987901,0.03193277358550942]
[-0.8539479304987901,0.03193277358550942] [2] [-0.8189236562804807,0.03502427421830949]
[-0.8189236562804807,0.03502427421830949] [2] [-0.7809630524371043,0.03796060384337639]
[-0.7809630524371043,0.03796060384337639] [2] [-0.7402583581477944,0.04070469428930992]
[-0.7402583581477944,0.04070469428930992] [2] [-0.6970407401411178,0.04321761800667655]
[-0.6970407401411178,0.04321761800667655] [2] [-0.6515802148139561,0.045460525327161674]
[-0.6515802148139561,0.045460525327161674] [2] [-0.6041832381795312,0.04739697663442484]
[-0.6041832381795312,0.04739697663442484] [2] [-0.5551877480644516,0.048995490115079594]
[-0.5551877480644516,0.048995490115079594] [2] [-0.5049556951132398,0.05023205295121181]
[-0.5049556951132398,0.05023205295121181] [2] [-0.4538633923807562,0.05109230273248361]
[-0.4538633923807562,0.05109230273248361] [2] [-0.4022902982084243,0.05157309417233183]
[-0.4022902982084243,0.05157309417233183] [2] [-0.3506070673091995,0.051683230899224816]
[-0.3506070673091995,0.051683230899224816] [2] [-0.2991638125868466,0.05144325472235289]
[-0.2991638125868466,0.05144325472235289] [2] [-0.2482794904511375,0.050884322135709086]
[-0.2482794904511375,0.050884322135709086] [2] [-0.19823316182707856,0.05004632862405894]
[-0.19823316182707856,0.05004632862405894] [2] [-0.14925762545917226,0.0489755363679063]
[-0.14925762545917226,0.0489755363679063] [2] [-0.10153562306732619,0.04772200239184606]
[-0.10153562306732619,0.04772200239184606] [2] [-0.05519853300885739,0.046337090058468804]
[-0.05519853300885739,0.046337090058468804] [2] [-0.010327243830047461,0.04487128917880993]
[-0.010327243830047461,0.04487128917880993] [1] [0.03204524508739966,0.04237248891744712]
[0.03204524508739966,0.04237248891744712] [2] [0.0729292777095767,0.04088403262217705]
[0.0729292777095767,0.04088403262217705] [2] [0.11237290717420725,0.03944362946463054]
[0.11237290717420725,0.03944362946463054] [2] [0.1504572575885416,0.03808435041433434]
[0.1504572575885416,0.03808435041433434] [2] [0.18729198404924252,0.03683472646070094]
[0.18729198404924252,0.03683472646070094] [2] [0.22301106765774123,0.0357190836084987]
[0.22301106765774123,0.0357190836084987] [2] [0.25776909709905094,0.034758029441309686]
[0.25776909709905094,0.034758029441309686] [2] [0.2917381154766635,0.03396901837761259]
[0.2917381154766635,0.03396901837761259] [2] [0.3251050530462013,0.033366937569537805]
[0.3251050530462013,0.033366937569537805] [2] [0.3580697226960629,0.03296466964986161]
[0.3580697226960629,0.03296466964986161] [1] [0.3898433230900133,0.031773600393950364]
[0.3898433230900133,0.031773600393950364] [1] [0.42064046242828873,0.030797139338275433]
[0.42064046242828873,0.030797139338275433] [1] [0.4506776342397365,0.03003717181144777]
[0.4506776342397365,0.03003717181144777] [1] [0.4801722493380634,0.02949461509832688]
[0.4801722493380634,0.02949461509832688] [1] [0.509342086043353,0.029169836705289522]
